symbol,name,sector,industry,marketCap,marketCap_str
ALUR,Allurion Technologies Inc.,Healthcare,Medical Devices,16845016.0,0.017B
NXL,"Nexalin Technology, Inc.",Healthcare,Medical Devices,16654996.0,0.017B
PTHL,Pheton Holdings Ltd,Healthcare,Medical Devices,16000140.0,0.016B
NVNO,enVVeno Medical Corporation,Healthcare,Medical Devices,15386131.0,0.015B
INBS,Intelligent Bio Solutions Inc.,Healthcare,Medical Devices,14546045.0,0.015B
PFSA,"Profusa, Inc.",Healthcare,Medical Devices,13871694.0,0.014B
DHAI,"DIH Holding US, Inc.",Healthcare,Medical Devices,13785345.0,0.014B
CODX,"Co-Diagnostics, Inc.",Healthcare,Medical Devices,12701231.0,0.013B
XAIR,"Beyond Air, Inc.",Healthcare,Medical Devices,11602186.0,0.012B
SINT,"Sintx Technologies, Inc.",Healthcare,Medical Devices,11449269.0,0.011B
TNON,"Tenon Medical, Inc.",Healthcare,Medical Devices,11010233.0,0.011B
PAVM,PAVmed Inc.,Healthcare,Medical Devices,10639650.0,0.011B
LFWD,Lifeward Ltd.,Healthcare,Medical Devices,9969280.0,0.01B
SSKN,"STRATA Skin Sciences, Inc.",Healthcare,Medical Devices,9927361.0,0.01B
RSLS,ReShape Lifesciences Inc.,Healthcare,Medical Devices,9352963.0,0.009B
HSCS,HeartSciences Inc.,Healthcare,Medical Devices,8644589.0,0.009B
BMRA,"Biomerica, Inc.",Healthcare,Medical Devices,7968229.0,0.008B
MOVE,Movano Inc.,Healthcare,Medical Devices,7529537.0,0.008B
XYLO,,Healthcare,Medical Devices,6635819.0,0.007B
HSDT,"Helius Medical Technologies, Inc.",Healthcare,Medical Devices,6592831.0,0.007B
AMIX,"Autonomix Medical, Inc.",Healthcare,Medical Devices,6320675.0,0.006B
TRIB,Trinity Biotech plc,Healthcare,Medical Devices,5440544.0,0.005B
AEMD,"Aethlon Medical, Inc.",Healthcare,Medical Devices,4859587.0,0.005B
NUWE,"Nuwellis, Inc.",Healthcare,Medical Devices,4603591.0,0.005B
NAOV,"NanoVibronix, Inc.",Healthcare,Medical Devices,4351347.0,0.004B
IVF,"INVO Fertility, Inc.",Healthcare,Medical Devices,4188063.0,0.004B
VERO,Venus Concept Inc.,Healthcare,Medical Devices,4108655.0,0.004B
BBLG,Bone Biologics Corporation,Healthcare,Medical Devices,3859809.0,0.004B
TIVC,"Tivic Health Systems, Inc.",Healthcare,Medical Devices,3346562.0,0.003B
BJDX,"Bluejay Diagnostics, Inc.",Healthcare,Medical Devices,2034176.0,0.002B
