symbol,name,sector,industry,marketCap,marketCap_str
CHAC,Crane Harbor Acquisition Corp.,Financial Services,Shell Companies,300782048.0,0.301B
LPBB,Launch Two Acquisition Corp.,Financial Services,Shell Companies,299575008.0,0.3B
LOKV,Live Oak Acquisition Corp. V,Financial Services,Shell Companies,292531264.0,0.293B
CUBWU,Lionheart Holdings,Financial Services,Shell Companies,284000352.0,0.284B
GTERA,Globa Terra Acquisition Corporation,Financial Services,Shell Companies,283056832.0,0.283B
AACB,Artius II Acquisition Inc.,Financial Services,Shell Companies,280347744.0,0.28B
DRDBU,Roman DBDR Acquisition Corp. II,Financial Services,Shell Companies,280000352.0,0.28B
MBAVU,M3-Brigade Acquisition V Corp.,Financial Services,Shell Companies,280000000.0,0.28B
CGCT,Cartesian Growth Corporation III,Financial Services,Shell Companies,276276000.0,0.276B
TVAI,Thayer Ventures Acquisition Corporation II,Financial Services,Shell Companies,273045824.0,0.273B
SBXD,SilverBox Corp IV,Financial Services,Shell Companies,266946592.0,0.267B
KFIIU,K&F Growth Acquisition Corp. II,Financial Services,Shell Companies,266813568.0,0.267B
YORK,Yorkville Acquisition Corp.,Financial Services,Shell Companies,266231744.0,0.266B
ATIIU,Archimedes Tech SPAC Partners II Co.,Financial Services,Shell Companies,265637168.0,0.266B
HVII,Hennessy Capital Investment Corp. VII,Financial Services,Shell Companies,264656960.0,0.265B
AACBU,Artius II Acquisition Inc.,Financial Services,Shell Companies,259551744.0,0.26B
OACC,Oaktree Acquisition Corp. III Life Sciences,Financial Services,Shell Companies,257136096.0,0.257B
PMTR,Perimeter Acquisition Corp. I,Financial Services,Shell Companies,253581232.0,0.254B
DYNXU,Dynamix Corporation,Financial Services,Shell Companies,252000000.0,0.252B
HVIIU,Hennessy Capital Investment Corp. VII,Financial Services,Shell Companies,250886736.0,0.251B
PLMK,Plum Acquisition Corp. IV,Financial Services,Shell Companies,249217008.0,0.249B
NETD,Nabors Energy Transition Corp. II,Financial Services,Shell Companies,241253872.0,0.241B
COPL,Copley Acquisition Corp,Financial Services,Shell Companies,239182272.0,0.239B
CEP,"Cantor Equity Partners, Inc. Class A Ordinary Shares",Financial Services,Shell Companies,237209008.0,0.237B
DRDB,Roman DBDR Acquisition Corp. II,Financial Services,Shell Companies,236324992.0,0.236B
DAAQ,Digital Asset Acquisition Corp.,Financial Services,Shell Companies,233449984.0,0.233B
RAAQ,Real Asset Acquisition Corp.,Financial Services,Shell Companies,232760000.0,0.233B
HLXB,Helix Acquisition Corp. II,Financial Services,Shell Companies,232739088.0,0.233B
MACI,Melar Acquisition Corp. I,Financial Services,Shell Companies,227026800.0,0.227B
TDAC,Translational Development Acquisition Corp.,Financial Services,Shell Companies,226523552.0,0.227B
SVCC,Stellar V Capital Corp.,Financial Services,Shell Companies,221985040.0,0.222B
CEPO,"Cantor Equity Partners I, Inc.",Financial Services,Shell Companies,214430000.0,0.214B
GSHR,,Financial Services,Shell Companies,207404576.0,0.207B
NTWO,Newbury Street II Acquisition Corp,Financial Services,Shell Companies,186643408.0,0.187B
DYNX,Dynamix Corporation,Financial Services,Shell Companies,185256000.0,0.185B
IBAC,IB Acquisition Corp.,Financial Services,Shell Companies,165995520.0,0.166B
RANG,Range Capital Acquisition Corp.,Financial Services,Shell Companies,164384368.0,0.164B
TAVI,Tavia Acquisition Corp.,Financial Services,Shell Companies,163904640.0,0.164B
RFAI,RF Acquisition Corp II,Financial Services,Shell Companies,159282624.0,0.159B
IPOD,Dune Acquisition Corporation II,Financial Services,Shell Companies,145841792.0,0.146B
WLAC,Willow Lane Acquisition Corp.,Financial Services,Shell Companies,129789000.0,0.13B
MAYA,Maywood Acquisition Corp.,Financial Services,Shell Companies,121237696.0,0.121B
PELI,Pelican Acquisition Corporation,Financial Services,Shell Companies,120347960.0,0.12B
SVII,Spring Valley Acquisition Corp. II,Financial Services,Shell Companies,118166000.0,0.118B
PCSC,Perceptive Capital Solutions Corp,Financial Services,Shell Companies,117085296.0,0.117B
QSEA,,Financial Services,Shell Companies,115566312.0,0.116B
AIFE,Pantages Capital Acquisition Corporation.,Financial Services,Shell Companies,112570352.0,0.113B
KVAC,Keen Vision Acquisition Corporation,Financial Services,Shell Companies,107350440.0,0.107B
FGMCU,FG Merger II Corp.,Financial Services,Shell Companies,104914200.0,0.105B
FGMC,FG Merger II Corp.,Financial Services,Shell Companies,102858136.0,0.103B
CHPG,ChampionsGate Acquisition Corporation,Financial Services,Shell Companies,100072648.0,0.1B
NOEM,CO2 Energy Transition Corp.,Financial Services,Shell Companies,97295360.0,0.097B
SPKL,Spark I Acquisition Corporation,Financial Services,Shell Companies,94813752.0,0.095B
FSHP,Flag Ship Acquisition Corporation,Financial Services,Shell Companies,93593280.0,0.094B
HSPT,Horizon Space Acquisition II Corp.,Financial Services,Shell Companies,93524000.0,0.094B
DTSQ,DT Cloud Star Acquisition Corporation,Financial Services,Shell Companies,93014400.0,0.093B
LCCC,Lakeshore Acquisition III Corp.,Financial Services,Shell Companies,89495248.0,0.089B
ASPC,A SPAC III Acquisition Corp.,Financial Services,Shell Companies,82966504.0,0.083B
CAPN,Cayson Acquisition Corp,Financial Services,Shell Companies,81275400.0,0.081B
COLA,Columbus Acquisition Corp,Financial Services,Shell Companies,80952312.0,0.081B
ISRL,Israel Acquisitions Corp,Financial Services,Shell Companies,79972936.0,0.08B
RDAC,Rising Dragon Acquisition Corp.,Financial Services,Shell Companies,77695080.0,0.078B
UYSC,UY Scuti Acquisition Corp.,Financial Services,Shell Companies,77617376.0,0.078B
WTG,Wintergreen Acquisition Corp.,Financial Services,Shell Companies,73474016.0,0.073B
AFJK,"Aimei Health Technology Co., Ltd",Financial Services,Shell Companies,69175552.0,0.069B
RIBBU,Ribbon Acquisition Corp.,Financial Services,Shell Companies,67611496.0,0.068B
RIBB,Ribbon Acquisition Corp.,Financial Services,Shell Companies,66058700.0,0.066B
OAKU,Oak Woods Acquisition Corporation,Financial Services,Shell Companies,63224992.0,0.063B
TBMC,Trailblazer Merger Corporation I,Financial Services,Shell Companies,52324768.0,0.052B
ALCY,Alchemy Investments Acquisition Corp 1,Financial Services,Shell Companies,51939060.0,0.052B
EURK,Eureka Acquisition Corp,Financial Services,Shell Companies,51394024.0,0.051B
HSPO,Horizon Space Acquisition I Corp.,Financial Services,Shell Companies,50983688.0,0.051B
FORL,Four Leaf Acquisition Corporation,Financial Services,Shell Companies,47836696.0,0.048B
ATMV,AlphaVest Acquisition Corp,Financial Services,Shell Companies,46335420.0,0.046B
BKHA,Black Hawk Acquisition Corporation,Financial Services,Shell Companies,45689380.0,0.046B
QETA,Quetta Acquisition Corporation,Financial Services,Shell Companies,41937320.0,0.042B
RDAGU,Republic Digital Acquisition Company,Financial Services,Shell Companies,41580000.0,0.042B
ATMC,AlphaTime Acquisition Corp,Financial Services,Shell Companies,40766036.0,0.041B
BAYA,Bayview Acquisition Corp,Financial Services,Shell Companies,38544812.0,0.039B
MBAVW,M3-Brigade Acquisition V Corp.,Financial Services,Shell Companies,37375000.0,0.037B
DYCQ,DT Cloud Acquisition Corporation,Financial Services,Shell Companies,33297330.0,0.033B
EMCG,Embrace Change Acquisition Corp.,Financial Services,Shell Companies,26645080.0,0.027B
CCIXW,Churchill Capital Corp IX,Financial Services,Shell Companies,22968000.0,0.023B
IROH,Iron Horse Acquisitions Corp.,Financial Services,Shell Companies,21158402.0,0.021B
DRDBW,Roman DBDR Acquisition Corp. II,Financial Services,Shell Companies,12268200.0,0.012B
TDACW,Translational Development Acquisition Corp.,Financial Services,Shell Companies,4164000.0,0.004B
MACIW,Melar Acquisition Corp. I,Financial Services,Shell Companies,3105000.0,0.003B
