ticker,name,sector,industry,marketCap
BCG,"Binah Capital Group, Inc.",Financial Services,Asset Management,32540900.0
BEEM,Beam Global,Technology,Solar,49224376.0
MCTR,Ctrl Group Limited,Communication Services,Advertising Agencies,22185000.0
DYAI,"Dyadic International, Inc.",Healthcare,Biotechnology,33339820.0
KMRK,K-TECH Solutions Company Limited,Consumer Cyclical,Leisure,26723150.0
RMTI,"Rockwell Medical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,58875984.0
SNYR,Synergy CHC Corp.,Healthcare,Medical Distribution,22849278.0
MDCX,Medicus Pharma Ltd.,Healthcare,Drug Manufacturers - General,36318548.0
AKTX,"Akari Therapeutics, Plc",Healthcare,Biotechnology,24787172.0
VBIX,Viewbix Inc.,Communication Services,Internet Content & Information,30831170.0
MRSN,"Mersana Therapeutics, Inc.",Healthcare,Biotechnology,36531852.0
KITT,"Nauticus Robotics, Inc.",Industrials,Aerospace & Defense,38239496.0
RCON,"Recon Technology, Ltd.",Energy,Oil & Gas Equipment & Services,64623812.0
ESLA,"Estrella Immunopharma, Inc.",Healthcare,Biotechnology,38918880.0
ENLV,Enlivex Therapeutics Ltd.,Healthcare,Biotechnology,25042394.0
DTST,Data Storage Corporation,Technology,Information Technology Services,33044104.0
VRAR,"The Glimpse Group, Inc.",Technology,Software - Infrastructure,31162140.0
CAMP,,Healthcare,Biotechnology,30644872.0
MEIP,"MEI Pharma, Inc.",Healthcare,Biotechnology,159591232.0
QVCGA,QVC Group Inc.,Consumer Cyclical,Internet Retail,72945616.0
KLXE,"KLX Energy Services Holdings, Inc.",Energy,Oil & Gas Equipment & Services,34967380.0
SLGL,Sol-Gel Technologies Ltd.,Healthcare,Biotechnology,63488156.0
CISO,CISO Global Inc.,Technology,Software - Infrastructure,30832336.0
VAPE,CEA Industries Inc.,Industrials,Farm & Heavy Construction Machinery,14950719.0
ANTX,"AN2 Therapeutics, Inc.",Healthcare,Biotechnology,30058820.0
COCH,"Envoy Medical, Inc.",Healthcare,Medical Devices,26470708.0
XBP,"XBP Global Holdings, Inc.",Technology,Software - Infrastructure,70991416.0
BGFV,Big 5 Sporting Goods Corporation,Consumer Cyclical,Specialty Retail,32544838.0
GROW,"U.S. Global Investors, Inc.",Financial Services,Asset Management,32010752.0
NIXX,"Nixxy, Inc.",Industrials,Staffing & Employment Services,35416612.0
KTCC,Key Tronic Corporation,Technology,Computer Hardware,31317130.0
IZM,ICZOOM Group Inc.,Technology,Electronics & Computer Distribution,28978040.0
LEE,"Lee Enterprises, Incorporated",Communication Services,Publishing,27149976.0
DAIO,Data I/O Corporation,Technology,Electronic Components,29101746.0
KZR,"Kezar Life Sciences, Inc.",Healthcare,Biotechnology,28926284.0
MSW,Ming Shing Group Holdings Limited,Industrials,Engineering & Construction,27117748.0
HTCO,High-Trend International Group,Industrials,Marine Shipping,52877760.0
ARKR,Ark Restaurants Corp.,Consumer Cyclical,Restaurants,24557950.0
IXHL,Incannex Healthcare Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,61745268.0
PXS,Pyxis Tankers Inc.,Energy,Oil & Gas Midstream,29255660.0
NTRP,"NextTrip, Inc.",Consumer Cyclical,Travel Services,30768190.0
CLIR,ClearSign Technologies Corporation,Industrials,Pollution & Treatment Controls,30632686.0
KLTO,"Klotho Neurosciences, Inc.",Healthcare,Biotechnology,42575424.0
RANI,"Rani Therapeutics Holdings, Inc.",Healthcare,Biotechnology,37233628.0
ALXO,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,62654784.0
EMPG,Empro Group Inc.,Healthcare,Medical Distribution,86520000.0
TBHC,"The Brand House Collective, Inc.",Consumer Cyclical,Home Improvement Retail,33692100.0
IINN,Inspira Technologies Oxy B.H.N. Ltd.,Healthcare,Medical Devices,35436904.0
OKUR,"OnKure Therapeutics, Inc.",Healthcare,Biotechnology,37207500.0
NVFY,"Nova LifeStyle, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",24444058.0
LITM,Snow Lake Resources Ltd.,Basic Materials,Other Industrial Metals & Mining,31606374.0
AIHS,Senmiao Technology Limited,Industrials,Rental & Leasing Services,2615611.0
TLF,"Tandy Leather Factory, Inc.",Consumer Cyclical,Specialty Retail,24847900.0
CLNN,Clene Inc.,Consumer Defensive,Packaged Foods,53149836.0
CSAI,Cloudastructure Inc.,Technology,Software - Infrastructure,29132920.0
SOND,Sonder Holdings Inc.,Consumer Cyclical,Lodging,25552320.0
ITRM,Iterum Therapeutics plc,Healthcare,Biotechnology,30223790.0
EDRY,EuroDry Ltd.,Industrials,Marine Shipping,30811028.0
ISPO,Inspirato Incorporated,Consumer Cyclical,Travel Services,37397232.0
CRWS,"Crown Crafts, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",31695000.0
GTEC,Greenland Technologies Holding Corporation,Consumer Cyclical,Auto Parts,24177938.0
AGH,Aureus Greenway Holdings Inc.,Consumer Cyclical,Leisure,63403064.0
GBIO,Generation Bio Co.,Healthcare,Biotechnology,40413240.0
MBBC,"Marathon Bancorp, Inc.",Financial Services,Banks - Regional,30596070.0
BOSC,B.O.S. Better Online Solutions Ltd.,Technology,Communication Equipment,29088002.0
FLUX,"Flux Power Holdings, Inc.",Industrials,Electrical Equipment & Parts,25590264.0
UONEK,"Urban One, Inc.",Communication Services,Broadcasting,44351268.0
PRZO,ParaZero Technologies Ltd.,Industrials,Aerospace & Defense,26456676.0
CREX,"Creative Realities, Inc.",Technology,Software - Application,25245362.0
RDI,"Reading International, Inc.",Communication Services,Entertainment,53677160.0
FGEN,"FibroGen, Inc.",Healthcare,Biotechnology,47839336.0
GAME,"GameSquare Holdings, Inc.",Communication Services,Electronic Gaming & Multimedia,74743944.0
EBON,Ebang International Holdings Inc.,Technology,Computer Hardware,26441410.0
RAIN,"Rain Enhancement Technologies Holdco, Inc.",Industrials,Pollution & Treatment Controls,27918358.0
MNDO,MIND C.T.I. Ltd,Technology,Software - Application,24439560.0
TRSG,Tungray Technologies Inc.,Industrials,Metal Fabrication,27308708.0
ZBAO,Zhibao Technology Inc.,Financial Services,Insurance Brokers,34567888.0
SWAG,"Stran & Company, Inc.",Communication Services,Advertising Agencies,31358628.0
MIRA,"MIRA Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - General,26124942.0
CLGN,CollPlant Biotechnologies Ltd.,Healthcare,Biotechnology,33315918.0
SDST,Stardust Power Inc.,Industrials,Electrical Equipment & Parts,33971264.0
RNTX,Rein Therapeutics Inc.,Healthcare,Biotechnology,32394088.0
SCYX,"SCYNEXIS, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,34856360.0
FAAS,DigiAsia Corp.,Technology,Software - Infrastructure,15009082.0
PMN,"ProMIS Neurosciences, Inc.",Healthcare,Biotechnology,27970330.0
BLBX,Blackboxstocks Inc.,Technology,Software - Application,24189418.0
FGF,Fundamental Global Inc.,Financial Services,Insurance - Diversified,23894170.0
CVV,CVD Equipment Corporation,Industrials,Specialty Industrial Machinery,19406788.0
OMH,Ohmyhome Limited,Real Estate,Real Estate Services,28876376.0
TPST,"Tempest Therapeutics, Inc.",Healthcare,Biotechnology,44046388.0
LBGJ,Li Bang International Corporation Inc.,Industrials,Specialty Industrial Machinery,24184920.0
BOLD,"Boundless Bio, Inc.",Healthcare,Biotechnology,25071872.0
SGRP,"SPAR Group, Inc.",Industrials,Specialty Business Services,28184914.0
IQST,iQSTEL Inc.,Communication Services,Telecom Services,24204782.0
GIFT,"Giftify, Inc.",Communication Services,Internet Content & Information,33901844.0
FPAY,"FlexShopper, Inc.",Industrials,Rental & Leasing Services,16966824.0
KFFB,Kentucky First Federal Bancorp,Financial Services,Banks - Regional,25877504.0
VVOS,"Vivos Therapeutics, Inc.",Healthcare,Medical Devices,32495826.0
WFF,WF Holding Limited,Industrials,Specialty Industrial Machinery,22421620.0
FMST,Foremost Clean Energy Ltd.,Basic Materials,Other Industrial Metals & Mining,38249912.0
SCNX,"Scienture Holdings, Inc.",Healthcare,Pharmaceutical Retailers,18872296.0
QTTB,Q32 Bio Inc.,Healthcare,Biotechnology,20857896.0
HCAI,"Huachen AI Parking Management Technology Holding Co., Ltd",Industrials,Farm & Heavy Construction Machinery,20693048.0
TENX,"Tenax Therapeutics, Inc.",Healthcare,Biotechnology,27329374.0
SAGT,Sagtec Global Limited,Technology,Software - Application,24832686.0
ZCMD,Zhongchao Inc.,Healthcare,Health Information Services,25271578.0
CLPS,CLPS Incorporation,Technology,Information Technology Services,29665370.0
AZI,Autozi Internet Technology (Global) Ltd.,Consumer Cyclical,Auto & Truck Dealerships,32699572.0
GFAI,"Guardforce AI Co., Limited",Industrials,Security & Protection Services,23336086.0
JVA,"Coffee Holding Co., Inc.",Consumer Defensive,Packaged Foods,23861948.0
HSON,"Hudson Global, Inc.",Industrials,Staffing & Employment Services,32931518.0
XOS,"Xos, Inc.",Industrials,Farm & Heavy Construction Machinery,24594340.0
XTKG,"X3 Holdings Co., Ltd.",Technology,Software - Application,216132512.0
TURB,"Turbo Energy, S.A.",Technology,Solar,25339330.0
DPRO,Draganfly Inc.,Industrials,Aerospace & Defense,91088480.0
SCOR,"comScore, Inc.",Communication Services,Internet Content & Information,33398434.0
SEGG,Lottery.com Inc.,Consumer Cyclical,Gambling,19701400.0
BOF,BranchOut Food Inc.,Consumer Defensive,Packaged Foods,25570196.0
MTEK,Maris-Tech Ltd.,Technology,Electronic Components,23950680.0
MOB,Mobilicom Limited,Industrials,Aerospace & Defense,46636088.0
SOGP,Sound Group Inc.,Communication Services,Internet Content & Information,59177484.0
HUIZ,Huize Holding Limited,Financial Services,Insurance Brokers,25725930.0
LRE,"Lead Real Estate Co., Ltd",Real Estate,Real Estate - Development,19992204.0
MSAI,"MultiSensor AI Holdings, Inc.",Technology,Software - Infrastructure,23420766.0
NCRA,"Nocera, Inc.",Consumer Defensive,Packaged Foods,21679122.0
MTC,"MMTec, Inc.",Technology,Software - Application,24544634.0
HHS,"Harte Hanks, Inc.",Industrials,Conglomerates,26693244.0
EPOW,"Sunrise New Energy Co., Ltd.",Industrials,Electrical Equipment & Parts,24048116.0
WVVI,"Willamette Valley Vineyards, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries,23035418.0
COSM,Cosmos Health Inc.,Healthcare,Medical Distribution,23868982.0
VYNE,VYNE Therapeutics Inc.,Healthcare,Biotechnology,8163840.0
LXEH,"Lixiang Education Holding Co., Ltd.",Consumer Defensive,Education & Training Services,38716732.0
DRIO,DarioHealth Corp.,Healthcare,Health Information Services,22822384.0
HOLO,MicroCloud Hologram Inc.,Technology,Electronic Components,66281216.0
UTSI,UTStarcom Holdings Corp.,Technology,Communication Equipment,24906784.0
GREE,Greenidge Generation Holdings Inc.,Financial Services,Capital Markets,19278282.0
ASBP,"Aspire Biopharma Holdings, Inc.",Healthcare,Biotechnology,28492306.0
CMBM,Cambium Networks Corporation,Technology,Communication Equipment,21456814.0
CASI,"CASI Pharmaceuticals, Inc.",Healthcare,Biotechnology,35788368.0
PTHL,Pheton Holdings Ltd,Healthcare,Medical Devices,16000140.0
IRIX,IRIDEX Corporation,Healthcare,Medical Devices,22769682.0
NAII,"Natural Alternatives International, Inc.",Consumer Defensive,Packaged Foods,23047298.0
LGVN,Longeveron Inc.,Healthcare,Biotechnology,17221334.0
GORV,"Lazydays Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,10982841.0
NSYS,Nortech Systems Incorporated,Healthcare,Medical Devices,26189620.0
FBLG,"FibroBiologics, Inc.",Healthcare,Biotechnology,24718758.0
STRM,"Streamline Health Solutions, Inc.",Healthcare,Health Information Services,23231740.0
ZOOZ,ZOOZ Power Ltd.,Consumer Cyclical,Specialty Retail,24899346.0
FEMY,Femasys Inc.,Healthcare,Medical Instruments & Supplies,11567525.0
ARBK,Argo Blockchain plc,Financial Services,Capital Markets,19440374.0
ADGM,"Adagio Medical Holdings, Inc.",Healthcare,Medical Devices,24764376.0
AIXI,Xiao-I Corporation,Technology,Software - Application,21007398.0
GDTC,CytoMed Therapeutics Limited,Healthcare,Biotechnology,23490868.0
LIQT,"LiqTech International, Inc.",Industrials,Pollution & Treatment Controls,18849288.0
FGL,Founder Group Limited,Industrials,Engineering & Construction,23298360.0
REE,REE Automotive Ltd.,Consumer Cyclical,Auto Parts,20073276.0
HBIO,"Harvard Bioscience, Inc.",Healthcare,Medical Instruments & Supplies,22042944.0
LSTA,"Lisata Therapeutics, Inc.",Healthcare,Biotechnology,20313804.0
ELBM,Electra Battery Materials Corporation,Basic Materials,Other Industrial Metals & Mining,16439005.0
DTCK,Davis Commodities Limited,Consumer Defensive,Farm Products,18096144.0
RVPH,"Reviva Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology,30601620.0
DARE,"Daré Bioscience, Inc.",Healthcare,Biotechnology,27228590.0
BLIV,BeLive Holdings,Technology,Software - Application,41890324.0
PSHG,Performance Shipping Inc.,Industrials,Marine Shipping,23496858.0
CING,Cingulate Inc.,Healthcare,Biotechnology,21595954.0
CJMB,Callan JMB Inc.,Industrials,Integrated Freight & Logistics,21576352.0
PRPO,"Precipio, Inc.",Healthcare,Diagnostics & Research,25136206.0
GLBS,Globus Maritime Limited,Industrials,Marine Shipping,21405592.0
INTG,The InterGroup Corporation,Consumer Cyclical,Lodging,35784584.0
CTRM,Castor Maritime Inc.,Industrials,Marine Shipping,20580806.0
OFAL,,Industrials,Engineering & Construction,20049984.0
CVKD,"Cadrenal Therapeutics, Inc.",Healthcare,Biotechnology,26527176.0
PFAI,Pinnacle Food Group Limited,Consumer Defensive,Farm Products,21271770.0
DXST,Decent Holding Inc.,Industrials,Waste Management,19175000.0
CHR,"Cheer Holding, Inc.",Communication Services,Advertising Agencies,13846365.0
RVSN,Rail Vision Ltd.,Industrials,Railroads,21351416.0
SABS,"SAB Biotherapeutics, Inc.",Healthcare,Biotechnology,21655088.0
SKBL,Skyline Builders Group Holding Limited,Industrials,Engineering & Construction,29641498.0
VSEE,"VSee Health, Inc.",Healthcare,Health Information Services,9473880.0
CYCC,"Cyclacel Pharmaceuticals, Inc.",Healthcare,Biotechnology,18438000.0
CXAI,CXApp Inc.,Technology,Software - Application,17637332.0
RLMD,"Relmada Therapeutics, Inc.",Healthcare,Biotechnology,37174592.0
HCTI,"Healthcare Triangle, Inc.",Healthcare,Health Information Services,13238254.0
EHLD,Euroholdings Ltd.,Industrials,Marine Shipping,20458520.0
WXM,WF International Limited,Industrials,Industrial Distribution,19823700.0
RMCO,Royalty Management Holding Corporation,Financial Services,Asset Management,32983776.0
CMMB,Chemomab Therapeutics Ltd.,Healthcare,Biotechnology,16299992.0
JYD,Jayud Global Logistics Limited,Industrials,Integrated Freight & Logistics,23843796.0
PC,Premium Catering (Holdings) Limited,Industrials,Specialty Business Services,12160015.0
BANL,CBL International Limited,Energy,Oil & Gas Midstream,18086750.0
IPW,iPower Inc.,Consumer Cyclical,Internet Retail,15491790.0
CGTL,Creative Global Technology Holdings Limited,Consumer Cyclical,Specialty Retail,12242956.0
SIDU,"Sidus Space, Inc.",Industrials,Aerospace & Defense,32063850.0
BCAB,"BioAtla, Inc.",Healthcare,Biotechnology,26747690.0
HYFM,"Hydrofarm Holdings Group, Inc.",Industrials,Farm & Heavy Construction Machinery,21617852.0
PHH,"Park Ha Biological Technology Co., Ltd.",Consumer Defensive,Household & Personal Products,14696012.0
GLE,Global Engine Group Holding Limited,Technology,Information Technology Services,15599200.0
RENT,"Rent the Runway, Inc.",Consumer Cyclical,Apparel Retail,22533664.0
OESX,"Orion Energy Systems, Inc.",Industrials,Electrical Equipment & Parts,24395470.0
STFS,Star Fashion Culture Holdings Limited,Communication Services,Advertising Agencies,5034785.0
JL,J-Long Group Limited,Consumer Cyclical,Apparel Manufacturing,21893094.0
PASG,"Passage Bio, Inc.",Healthcare,Biotechnology,22664202.0
ABP,Abpro Corporation,Healthcare,Biotechnology,19648860.0
TOMZ,"TOMI Environmental Solutions, Inc.",Industrials,Pollution & Treatment Controls,16539957.0
FCUV,Focus Universal Inc.,Technology,Scientific & Technical Instruments,14182464.0
JBDI,JBDI Holdings Limited,Consumer Cyclical,Specialty Retail,20183250.0
NISN,"Nisun International Enterprise Development Group Co., Ltd",Industrials,Specialty Business Services,18425702.0
RLYB,Rallybio Corporation,Healthcare,Biotechnology,22422636.0
SPCB,SuperCom Ltd.,Industrials,Security & Protection Services,39656596.0
ATNF,ETHZilla Corporation,Healthcare,Biotechnology,1077345280.0
EDHL,Everbright Digital Holding Limited,Communication Services,Advertising Agencies,11933016.0
MWYN,"Marwynn Holdings, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",14112185.0
PULM,"Pulmatrix, Inc.",Healthcare,Biotechnology,18005740.0
AIRE,reAlpha Tech Corp.,Real Estate,Real Estate Services,32542702.0
HXHX,Haoxin Holdings Limited,Industrials,Integrated Freight & Logistics,13267375.0
STAK,STAK Inc.,Energy,Oil & Gas Equipment & Services,9926961.0
MSGM,Motorsport Games Inc.,Communication Services,Electronic Gaming & Multimedia,14422290.0
JFU,9F Inc.,Technology,Information Technology Services,29263714.0
IPM,Intelligent Protection Management Corp.,Technology,Software - Application,25547410.0
GYRO,"Gyrodyne, LLC",Real Estate,Real Estate Services,23466638.0
EVAX,Evaxion A/S,Healthcare,Biotechnology,17370568.0
NXPL,NextPlat Corp,Technology,Software - Application,18285810.0
ORKT,Orangekloud Technology Inc.,Technology,Software - Application,16348963.0
CRIS,"Curis, Inc.",Healthcare,Biotechnology,20873162.0
RETO,"ReTo Eco-Solutions, Inc.",Basic Materials,Building Materials,15822231.0
NXL,"Nexalin Technology, Inc.",Healthcare,Medical Devices,16654996.0
SOHO,Sotherly Hotels Inc.,Real Estate,REIT - Hotel & Motel,29603946.0
MGIH,Millennium Group International Holdings Limited,Consumer Cyclical,Packaging & Containers,21148874.0
MSS,Maison Solutions Inc.,Consumer Defensive,Grocery Stores,18272784.0
NXGL,"NEXGEL, Inc.",Healthcare,Medical Instruments & Supplies,19805908.0
SYBX,"Synlogic, Inc.",Healthcare,Biotechnology,16963406.0
MGRX,"Mangoceuticals, Inc.",Healthcare,Health Information Services,24864486.0
YQ,17 Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,17349352.0
YHGJ,Yunhong Green CTI Ltd.,Consumer Cyclical,Packaging & Containers,17056464.0
MTEX,"Mannatech, Incorporated",Consumer Defensive,Food Distribution,18210910.0
VVPR,VivoPower International PLC,Technology,Solar,52178952.0
OSRH,"OSR Holdings, Inc.",Healthcare,Biotechnology,16761063.0
BTCT,BTC Digital Ltd.,Technology,Computer Hardware,24363468.0
OPI,Office Properties Income Trust,Real Estate,REIT - Office,15786522.0
GELS,Gelteq Limited,Healthcare,Drug Manufacturers - Specialty & Generic,12555056.0
COCP,"Cocrystal Pharma, Inc.",Healthcare,Biotechnology,15388350.0
HUDI,"Huadi International Group Co., Ltd.",Basic Materials,Steel,17991792.0
BLIN,"Bridgeline Digital, Inc.",Technology,Software - Infrastructure,17320302.0
LPCN,Lipocine Inc.,Healthcare,Biotechnology,15769436.0
LEXX,Lexaria Bioscience Corp.,Healthcare,Biotechnology,17217964.0
CENN,Cenntro Inc.,Consumer Cyclical,Auto Manufacturers,28100398.0
