symbol,name,sector,industry,marketCap,marketCap_str
TRMK,Trustmark Corporation,Financial Services,Banks - Regional,2430962944.0,2.431B
FRME,First Merchants Corporation,Financial Services,Banks - Regional,2397045248.0,2.397B
SYBT,"Stock Yards Bancorp, Inc.",Financial Services,Banks - Regional,2378790144.0,2.379B
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,Banks - Regional,2375319296.0,2.375B
NBTB,NBT Bancorp Inc.,Financial Services,Banks - Regional,2319486720.0,2.319B
BANR,Banner Corporation,Financial Services,Banks - Regional,2318199040.0,2.318B
CUBI,"Customers Bancorp, Inc.",Financial Services,Banks - Regional,2267088896.0,2.267B
CUBI,"Customers Bancorp, Inc.",Financial Services,Banks - Regional,2267088896.0,2.267B
EFSC,Enterprise Financial Services Corp,Financial Services,Banks - Regional,2265138944.0,2.265B
FBNC,First Bancorp,Financial Services,Banks - Regional,2263432448.0,2.263B
BUSE,First Busey Corporation,Financial Services,Banks - Regional,2199927808.0,2.2B
NIC,"Nicolet Bankshares, Inc.",Financial Services,Banks - Regional,2054560640.0,2.055B
OFG,OFG Bancorp,Financial Services,Banks - Regional,1992234240.0,1.992B
LC,LendingClub Corporation,Financial Services,Banks - Regional,1971233280.0,1.971B
VBTX,"Veritex Holdings, Inc.",Financial Services,Banks - Regional,1881679232.0,1.882B
CHCO,City Holding Company,Financial Services,Banks - Regional,1862291840.0,1.862B
FCF,First Commonwealth Financial Corporation,Financial Services,Banks - Regional,1855567232.0,1.856B
NWBI,"Northwest Bancshares, Inc.",Financial Services,Banks - Regional,1849581696.0,1.85B
CASH,"Pathward Financial, Inc.",Financial Services,Banks - Regional,1809738496.0,1.81B
LOB,"Live Oak Bancshares, Inc.",Financial Services,Banks - Regional,1769343872.0,1.769B
LKFN,Lakeland Financial Corporation,Financial Services,Banks - Regional,1747542144.0,1.748B
CCB,Coastal Financial Corporation,Financial Services,Banks - Regional,1729991936.0,1.73B
BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",Financial Services,Banks - Regional,1697159680.0,1.697B
STEL,"Stellar Bancorp, Inc.",Financial Services,Banks - Regional,1587822336.0,1.588B
SRCE,1st Source Corporation,Financial Services,Banks - Regional,1580724992.0,1.581B
CLBK,"Columbia Financial, Inc.",Financial Services,Banks - Regional,1577052800.0,1.577B
GABC,"German American Bancorp, Inc.",Financial Services,Banks - Regional,1566453376.0,1.566B
STBA,"S&T Bancorp, Inc.",Financial Services,Banks - Regional,1515050368.0,1.515B
RBCAA,"Republic Bancorp, Inc.",Financial Services,Banks - Regional,1498770560.0,1.499B
NBHC,National Bank Holdings Corporation,Financial Services,Banks - Regional,1492148480.0,1.492B
MBIN,Merchants Bancorp,Financial Services,Banks - Regional,1487607808.0,1.488B
TCBK,TriCo Bancshares,Financial Services,Banks - Regional,1478829696.0,1.479B
TFIN,"Triumph Financial, Inc.",Financial Services,Banks - Regional,1459409792.0,1.459B
HOPE,"Hope Bancorp, Inc.",Financial Services,Banks - Regional,1426643456.0,1.427B
DCOM,"Dime Community Bancshares, Inc.",Financial Services,Banks - Regional,1350090240.0,1.35B
QCRH,"QCR Holdings, Inc.",Financial Services,Banks - Regional,1327913856.0,1.328B
BY,"Byline Bancorp, Inc.",Financial Services,Banks - Regional,1325954304.0,1.326B
CNOB,"ConnectOne Bancorp, Inc.",Financial Services,Banks - Regional,1286917120.0,1.287B
BFC,Bank First Corporation,Financial Services,Banks - Regional,1277635840.0,1.278B
WABC,Westamerica Bancorporation,Financial Services,Banks - Regional,1273349632.0,1.273B
OBK,"Origin Bancorp, Inc.",Financial Services,Banks - Regional,1214328576.0,1.214B
BHLB,"Berkshire Hills Bancorp, Inc.",Financial Services,Banks - Regional,1212168064.0,1.212B
PFBC,Preferred Bank,Financial Services,Banks - Regional,1168303872.0,1.168B
PEBO,Peoples Bancorp Inc.,Financial Services,Banks - Regional,1103657728.0,1.104B
CTBI,"Community Trust Bancorp, Inc.",Financial Services,Banks - Regional,1058021248.0,1.058B
FSUN,FirstSun Capital Bancorp,Financial Services,Banks - Regional,1058008320.0,1.058B
OCFC,OceanFirst Financial Corp.,Financial Services,Banks - Regional,1055317440.0,1.055B
BRKL,"Brookline Bancorp, Inc.",Financial Services,Banks - Regional,975695360.0,0.976B
OSBC,"Old Second Bancorp, Inc.",Financial Services,Banks - Regional,971926336.0,0.972B
FMBH,"First Mid Bancshares, Inc.",Financial Services,Banks - Regional,970454848.0,0.97B
BHRB,Burke & Herbert Financial Services Corp.,Financial Services,Banks - Regional,954830144.0,0.955B
NBN,Northeast Bank,Financial Services,Banks - Regional,942563776.0,0.943B
SBSI,"Southside Bancshares, Inc.",Financial Services,Banks - Regional,939702336.0,0.94B
UVSP,Univest Financial Corporation,Financial Services,Banks - Regional,912260672.0,0.912B
AMTB,Amerant Bancorp Inc.,Financial Services,Banks - Regional,901980928.0,0.902B
AMAL,Amalgamated Financial Corp.,Financial Services,Banks - Regional,869851904.0,0.87B
HBNC,"Horizon Bancorp, Inc.",Financial Services,Banks - Regional,863837312.0,0.864B
CPF,Central Pacific Financial Corp.,Financial Services,Banks - Regional,845057408.0,0.845B
CFFN,"Capitol Federal Financial, Inc.",Financial Services,Banks - Regional,844214400.0,0.844B
ESQ,"Esquire Financial Holdings, Inc.",Financial Services,Banks - Regional,837632704.0,0.838B
HBT,"HBT Financial, Inc.",Financial Services,Banks - Regional,834313152.0,0.834B
HFWA,Heritage Financial Corporation,Financial Services,Banks - Regional,829816256.0,0.83B
MCB,Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional,827354944.0,0.827B
MBWM,Mercantile Bank Corporation,Financial Services,Banks - Regional,800243520.0,0.8B
EQBK,"Equity Bancshares, Inc.",Financial Services,Banks - Regional,778905536.0,0.779B
CCNE,CNB Financial Corporation,Financial Services,Banks - Regional,775489856.0,0.775B
MCBS,"MetroCity Bankshares, Inc.",Financial Services,Banks - Regional,764598720.0,0.765B
HAFC,Hanmi Financial Corporation,Financial Services,Banks - Regional,757970176.0,0.758B
NBBK,"NB Bancorp, Inc.",Financial Services,Banks - Regional,752320640.0,0.752B
